trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.27559024682451294}",20,1,24.476202199840785,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.01, 'e': 0.28518905924502086}",25,9,-18.866545857784498,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
187,False,"{'a': 0.01, 'e': 0.294759352997261}",20,0,22.16847422548492,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
188,False,"{'a': 0.01, 'e': 0.3043001710598334}",20,0,18.180570335860878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.01, 'e': 0.31381055935888247}",30,0,27.354802391743522,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,False,"{'a': 0.01, 'e': 0.3232895668635036}",20,0,24.003465957011176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,False,"{'a': 0.01, 'e': 0.33273624568084537}",25,0,31.108014184530706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,False,"{'a': 0.01, 'e': 0.3421496511508982}",25,0,25.218281645789702,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.01, 'e': 0.35152884194095985}",25,0,-15.697321102472106,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
194,False,"{'a': 0.01, 'e': 0.36087288013976715}",25,0,25.754111241333664,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.01, 'e': 0.3701808313512869}",20,0,23.03145861370167,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'a': 0.01, 'e': 0.3794517647881545}",25,0,27.75898828945193,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,False,"{'a': 0.01, 'e': 0.388684753364752}",25,0,34.80618291041882,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.01, 'e': 0.397878873789916}",20,0,22.955395612913414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,False,"{'a': 0.01, 'e': 0.4070332066592655}",20,0,20.180377135723674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
200,False,"{'a': 0.01, 'e': 0.4161468365471424}",30,0,25.92261399716707,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.01, 'e': 0.4252188520981526}",20,8,16.590995309645415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.01, 'e': 0.4342483461183005}",25,0,24.49247974970759,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 0.01, 'e': 0.4432344156657093}",20,0,21.31050386291549,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
204,False,"{'a': 0.01, 'e': 0.45217616214091194}",20,0,18.551162263900626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.01, 'e': 0.46107269137671275}",30,3,31.476732207070874,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.01, 'e': 0.4699231137276022}",30,0,28.39445412200138,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
207,False,"{'a': 0.01, 'e': 0.4787265441587198}",20,0,20.76341696331659,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.01, 'e': 0.4874821023343594}",20,0,17.520181063750858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
209,False,"{'a': 0.01, 'e': 0.49618891270599885}",35,1,46.31232176512404,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.01, 'e': 0.5048461045998576}",25,13,18.430889529819243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.01, 'e': 0.5134528123039594}",25,0,23.825673638689416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.01, 'e': 0.5220081751547073}",25,0,25.61032616501845,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.01, 'e': 0.5305113376229448}",20,0,22.59147230933455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,False,"{'a': 0.01, 'e': 0.5389614493995115}",20,0,-14.963153188488635,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
215,False,"{'a': 0.01, 'e': 0.547357665480271}",30,0,36.14943314756643,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
216,False,"{'a': 0.01, 'e': 0.5556991462506127}",20,5,16.999051825398265,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.01, 'e': 0.5639850575694101}",20,0,18.057992355909462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
218,False,"{'a': 0.01, 'e': 0.5722145708524369}",20,0,24.702895945878904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.01, 'e': 0.5803868631552218}",30,0,-10.109550953350896,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
220,False,"{'a': 0.01, 'e': 0.5885011172553458}",20,0,21.987695897661855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.01, 'e': 0.59655652173416}",20,10,16.506479473043754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.01, 'e': 0.6045522710579296}",30,0,33.11705313564943,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
223,False,"{'a': 0.01, 'e': 0.6124875656583851}",25,0,-16.10970794496619,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
224,False,"{'a': 0.01, 'e': 0.6203616120126798}",25,0,30.03137726281047,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.01, 'e': 0.6281736227227391}",20,16,6.595849508508922,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.01, 'e': 0.6359228165940027}",30,0,35.93848893930773,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.01, 'e': 0.6436084187135405}",20,8,19.65788838080983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.01, 'e': 0.6512296605275458}",20,0,18.905792945948615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.01, 'e': 0.6587857799181878}",25,0,19.26243560463754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
230,False,"{'a': 0.01, 'e': 0.6662760212798244}",35,2,41.12379839971512,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.01, 'e': 0.6736996355945609}",30,18,14.137580265310637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.01, 'e': 0.6810558805071525}",20,12,10.181098244600047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.01, 'e': 0.6883440203992384}",30,2,30.57013344559298,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.01, 'e': 0.695563326462902}",25,0,16.48134248946735,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
235,False,"{'a': 0.01, 'e': 0.7027130767735539}",25,0,27.481593798383457,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
236,False,"{'a': 0.01, 'e': 0.7097925563621205}",20,0,20.89962090700522,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.01, 'e': 0.7168010572865429}",20,10,13.736917022537805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.01, 'e': 0.7237378787025686}",20,0,23.810839142940583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.01, 'e': 0.7306023269338372}",25,0,31.07448114084128,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.01, 'e': 0.7373937155412454}",25,0,25.955188253713807,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.01, 'e': 0.7441113653915925}",25,0,24.753305530717505,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
242,False,"{'a': 0.01, 'e': 0.7507546047254909}",25,0,28.366181538720337,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.01, 'e': 0.7573227692245438}",20,0,17.840963471149173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
244,False,"{'a': 0.01, 'e': 0.7638152020777741}",20,0,21.371802060745328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
245,False,"{'a': 0.01, 'e': 0.7702312540473074}",25,0,31.2010594142,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
246,False,"{'a': 0.01, 'e': 0.776570283533293}",20,0,-15.774059928454564,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
247,False,"{'a': 0.01, 'e': 0.7828316566380653}",25,0,19.90533551312718,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.01, 'e': 0.7890147472295311}",20,7,18.568292038165275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.01, 'e': 0.7951189370037843}",25,0,22.882869196370706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.01, 'e': 0.8011436155469337}",20,0,18.856363256731758,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.01, 'e': 0.8070881803961462}",25,6,24.473735962602305,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.01, 'e': 0.81295203709989}",20,1,21.001075544774395,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.01, 'e': 0.8187345992773818}",20,0,6.43948323033466,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.01, 'e': 0.8244352886772223}",25,0,29.359034805237734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.01, 'e': 0.8300535352352224}",30,0,28.03841593331531,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.01, 'e': 0.8355887771314077}",25,7,23.58603203963683,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.01, 'e': 0.8410404608462014}",20,0,0.692823690350366,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
258,False,"{'a': 0.01, 'e': 0.8464080412157756}",20,16,7.5374535918123176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.01, 'e': 0.8516909814865655}",25,10,19.07604868649356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.01, 'e': 0.8568887533689473}",30,0,31.618339086641125,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.01, 'e': 0.8620008370900635}",30,0,6.054152358278653,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
262,False,"{'a': 0.01, 'e': 0.8670267214458024}",30,5,30.675524042775738,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.01, 'e': 0.8719659038519165}",20,0,23.61722340463661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.01, 'e': 0.8768178903942815}",20,3,23.930203466726738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.01, 'e': 0.8815821958782859}",25,0,15.943911028503633,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
266,False,"{'a': 0.01, 'e': 0.886258343877352}",25,7,30.376010715390926,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.01, 'e': 0.8908458667805764}",20,0,-21.699748463524863,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
268,False,"{'a': 0.01, 'e': 0.8953443058394921}",20,5,19.958516182734378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.01, 'e': 0.8997532112139414}",20,16,8.890716705102076,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.01, 'e': 0.9040721420170612}",20,0,23.755442081383503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.01, 'e': 0.9083006663593701}",25,0,26.866881645167783,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.01, 'e': 0.912438361391958}",20,0,23.483644699649346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.01, 'e': 0.9164848133487693}",25,0,26.486398869612707,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.01, 'e': 0.9204396175879807}",30,0,32.47349150682673,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
275,False,"{'a': 0.01, 'e': 0.9243023786324636}",20,8,19.417515711081155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.01, 'e': 0.9280727102093328}",20,0,18.66871455466197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.01, 'e': 0.9317502352885721}",20,0,26.693579065007405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
278,False,"{'a': 0.01, 'e': 0.9353345861207388}",25,14,17.215931476738668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.01, 'e': 0.9388254042737362}",30,2,37.96130292336071,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.01, 'e': 0.9422223406686583}",20,0,28.0797289351941,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.01, 'e': 0.9455250556146959}",25,0,28.885469148353913,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
282,False,"{'a': 0.01, 'e': 0.948733218843107}",25,0,22.572588653377565,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.01, 'e': 0.9518465095402424}",25,16,11.660312263388137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.01, 'e': 0.9548646163796264}",35,13,29.98139160133995,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.01, 'e': 0.9577872375530904}",30,17,23.37617672478616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.01, 'e': 0.9606140808009522}",20,0,21.248461826035236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
287,False,"{'a': 0.01, 'e': 0.9633448634412433}",25,0,27.955786176129173,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
288,False,"{'a': 0.01, 'e': 0.9659793123979747}",30,0,10.105401648114785,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
289,False,"{'a': 0.01, 'e': 0.9685171642284466}",25,0,31.307662290850335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.01, 'e': 0.9709581651495905}",25,0,23.16969521139362,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.01, 'e': 0.9733020710633487}",20,0,17.38295733377854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
292,False,"{'a': 0.01, 'e': 0.9755486475810826}",20,7,19.386406594201794,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.01, 'e': 0.9776976700470132}",20,0,16.78593406214538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.01, 'e': 0.9797489235606842}",30,5,32.42885516194906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.01, 'e': 0.9817022029984541}",20,0,22.571061226647476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
296,False,"{'a': 0.01, 'e': 0.9835573130340064}",20,0,23.429587410098495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.01, 'e': 0.9853140681578838}",30,0,11.656112950355181,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
298,False,"{'a': 0.01, 'e': 0.9869722926960376}",30,0,33.221281373783896,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.01, 'e': 0.988531820827396}",20,10,13.625462192307882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.01, 'e': 0.9899924966004454}",25,0,7.638148583924334,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
301,False,"{'a': 0.01, 'e': 0.9913541739488259}",20,0,18.75085505561007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.01, 'e': 0.9926167167059371}",30,14,30.56074228702412,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.01, 'e': 0.9937799986185556}",25,0,31.424631436552843,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.01, 'e': 0.9948439033594595}",25,0,25.27458632209861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.01, 'e': 0.9958083245390612}",20,0,19.66300505664122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.01, 'e': 0.9966731657160466}",35,0,25.962793671008388,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.01, 'e': 0.9974383404070185}",25,0,31.670640798807597,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.01, 'e': 0.9981037720951457}",20,16,7.569131433029033,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.01, 'e': 0.9986693942378135}",20,0,25.351193319282416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.01, 'e': 0.9991351502732795}",25,0,35.0139902508391,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.01, 'e': 0.9995009936263278}",25,9,23.83475679349179,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.01, 'e': 0.9997668877129283}",30,14,23.19167980238142,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.01, 'e': 0.9999328059438939}",35,0,15.519725069905368,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
314,False,"{'a': 0.01, 'e': 0.9999987317275395}",25,13,18.366582629234387,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.01, 'e': 0.999964658471342}",30,0,45.25791465098096,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.01, 'e': 0.9998305895825983}",25,0,16.205061715489357,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.01, 'e': 0.9995965384680858}",20,4,21.650335267365172,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.01, 'e': 0.9992625285327209}",20,0,16.676533123767268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.01, 'e': 0.9988285931772186}",25,0,-10.583256871125794,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
320,False,"{'a': 0.01, 'e': 0.9982947757947531}",25,0,-20.803434460768763,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
321,False,"{'a': 0.01, 'e': 0.9976611297666176}",25,0,20.117076364390726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
322,False,"{'a': 0.01, 'e': 0.9969277184568869}",20,16,6.663667007053834,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.01, 'e': 0.9960946152060809}",30,0,37.59574579481167,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
324,False,"{'a': 0.01, 'e': 0.9951619033238304}",25,9,23.000415852972715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.01, 'e': 0.9941296760805463}",25,0,23.043729516296132,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.01, 'e': 0.9929980366980926}",25,0,25.171658980928278,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
327,False,"{'a': 0.01, 'e': 0.991767098339465}",30,0,30.43351590372446,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
328,False,"{'a': 0.01, 'e': 0.990436984097473}",30,0,33.13542475439637,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.01, 'e': 0.9890078269824328}",30,0,35.19863390115087,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.01, 'e': 0.9874797699088649}",20,0,19.429662460748588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.01, 'e': 0.9858529656812031}",20,3,1.9644011733141622,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
332,False,"{'a': 0.01, 'e': 0.9841275769785145}",20,0,20.721509102117867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
333,False,"{'a': 0.01, 'e': 0.9823037763382316}",20,0,23.46233899401801,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.01, 'e': 0.9803817461388988}",20,12,14.046037804041491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.01, 'e': 0.9783616785819341}",25,0,24.14357448345917,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.01, 'e': 0.9762437756724099}",20,0,27.362103081815537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.01, 'e': 0.9740282491988521}",30,15,22.259349848933166,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.01, 'e': 0.9717153207120621}",25,0,27.625353394581296,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
339,False,"{'a': 0.01, 'e': 0.9693052215029608}",20,0,20.224834400818892,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.01, 'e': 0.9667981925794611}",30,0,40.960113093336176,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.01, 'e': 0.9641944846423657}",20,0,23.236317912681038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.01, 'e': 0.9614943580602988}",20,0,18.68321448502456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'a': 0.01, 'e': 0.9586980828436685}",20,0,25.098525889956132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
344,False,"{'a': 0.01, 'e': 0.9558059386176664}",25,0,33.72266857361994,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
345,False,"{'a': 0.01, 'e': 0.9528182145943047}",30,20,12.798342339749018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.01, 'e': 0.9497352095434962}",25,2,27.721645647331428,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.01, 'e': 0.9465572317631765}",25,0,23.357532415802638,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.01, 'e': 0.9432845990484758}",25,0,32.15861943617992,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.01, 'e': 0.9399176386599379}",20,0,25.449577709623696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.01, 'e': 0.9364566872907963}",20,0,30.040849999209488,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
351,False,"{'a': 0.01, 'e': 0.9329020910333035}",20,12,10.575585669074478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.01, 'e': 0.9292542053441233}",25,0,30.104278176683543,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.01, 'e': 0.9255133950087844}",25,0,32.79015870348247,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.01, 'e': 0.9216800341052034}",20,0,22.224266842182033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.01, 'e': 0.9177545059662758}",25,20,9.349032928015045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.01, 'e': 0.9137372031415447}",20,0,-17.787459875639687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
357,False,"{'a': 0.01, 'e': 0.9096285273579443}",20,7,20.282343416803933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.01, 'e': 0.9054288894796296}",35,0,33.588131914606784,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
359,False,"{'a': 0.01, 'e': 0.9011387094668886}",25,0,24.18178173765376,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.01, 'e': 0.896758416334147}",25,0,27.667940408270365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.01, 'e': 0.8922884481070684}",25,0,-17.04516686608653,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
362,False,"{'a': 0.01, 'e': 0.8877292517787501}",25,16,13.144529002467538,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.01, 'e': 0.8830812832650261}",25,13,-2.1905326218258523,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
364,False,"{'a': 0.01, 'e': 0.878345007358874}",20,5,22.14115537561375,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.01, 'e': 0.8735208976839379}",25,0,26.0410635010038,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
366,False,"{'a': 0.01, 'e': 0.8686094366471648}",20,10,11.480027147163181,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.01, 'e': 0.8636111153905661}",30,0,40.51410197712742,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.01, 'e': 0.8585264337421017}",30,8,27.626292765833732,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.01, 'e': 0.8533559001656995}",20,10,16.10322862769627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.01, 'e': 0.848100031710408}",25,12,20.11684263187391,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
